TimeStamp,SensorData_Name,SensorData_humidity,SensorData_temperature,SensorData_light,SensorData_barometric_pressure
2025-03-03 20:42:00+00:00,Rad_S_2_in,97.36,9.99,0.0,937.18
2025-03-03 20:42:00+00:00,Temp_N_2_in,87.02,10.92,0.0,937.38
2025-03-03 20:42:00+00:00,Temp_N_2_out,80.21,11.01,0.0,938.08
2025-03-03 20:42:00+00:00,Rad_N_1_out,99.99,10.1,0.0,936.32
2025-03-03 20:42:00+00:00,Temp_N_1_in,90.88,10.94,727.68,936.46
2025-03-03 20:42:00+00:00,Temp_S_2_out,88.12,10.8,0.0,937.02
2025-03-03 20:42:00+00:00,Rad_N_3_in,99.99,9.73,0.0,934.23
2025-03-03 20:42:00+00:00,Rad_S_1_in,22.07,9.33,0.0,936.61
2025-03-03 20:42:00+00:00,Temp_S_3_in,90.12,10.95,0.0,936.93
2025-03-03 20:42:00+00:00,Rad_S_3_out,99.99,9.91,0.0,937.39
2025-03-03 20:45:00+00:00,Rad_S_3_in,99.99,9.75,0.0,937.46
2025-03-03 20:45:00+00:00,Temp_S_3_in,89.64,10.94,0.0,937.04
2025-03-03 20:45:00+00:00,Rad_S_3_out,99.99,9.84,0.0,937.46
2025-03-03 20:45:00+00:00,Temp_N_2_out,79.93,10.99,0.0,938.22
2025-03-03 20:45:00+00:00,Rad_N_3_in,99.99,9.65,0.0,934.38
2025-03-03 20:45:00+00:00,Temp_N_3_in,90.5,10.87,0.0,937.1
2025-03-03 20:45:00+00:00,Temp_S_2_out,87.64,10.8,0.0,937.12
2025-03-03 20:45:00+00:00,Rad_S_2_in,97.26,9.95,0.0,937.11
2025-03-03 20:45:00+00:00,Temp_N_3_out,84.12,10.76,0.0,937.45
2025-03-03 20:45:00+00:00,Rad_N_1_out,99.99,10.05,0.0,936.41
2025-03-03 20:45:00+00:00,Temp_N_1_in,90.97,10.91,727.68,936.53
2025-03-03 20:45:00+00:00,Temp_S_1_out,95.36,10.82,0.0,936.38
2025-03-03 20:45:00+00:00,Temp_N_2_in,86.83,10.91,0.0,937.23
2025-03-03 20:45:00+00:00,Rad_S_1_in,20.74,9.25,0.0,936.71
2025-03-03 20:45:00+00:00,Temp_S_3_out,99.99,10.83,0.0,936.83
2025-03-03 20:48:00+00:00,Rad_N_3_in,99.99,9.6,0.0,934.42
2025-03-03 20:48:00+00:00,Temp_N_1_in,90.69,10.85,727.68,936.56
2025-03-03 20:48:00+00:00,Rad_S_2_in,97.46,9.87,0.0,937.24
2025-03-03 20:48:00+00:00,Temp_S_1_out,94.98,10.77,0.0,936.46
2025-03-03 20:48:00+00:00,Temp_N_3_out,83.83,10.7,0.0,937.52
2025-03-03 20:48:00+00:00,Temp_N_3_in,90.41,10.85,0.0,937.2
2025-03-03 20:48:00+00:00,Rad_S_3_out,99.99,9.8,0.0,937.51
2025-03-03 20:48:00+00:00,Temp_N_2_in,86.83,10.89,0.0,937.36
2025-03-03 20:48:00+00:00,Temp_N_2_out,79.83,10.95,0.0,938.22
2025-03-03 20:48:00+00:00,Rad_S_3_in,99.99,9.68,0.0,937.51
2025-03-03 20:48:00+00:00,Rad_S_1_in,18.93,9.18,0.0,936.7
2025-03-03 20:48:00+00:00,Temp_S_2_out,87.55,10.76,0.0,937.12
2025-03-03 20:48:00+00:00,Temp_S_3_in,89.55,10.91,0.0,937.15
2025-03-03 20:48:00+00:00,Temp_S_3_out,99.99,10.79,0.0,936.8
2025-03-03 20:48:00+00:00,Rad_N_1_out,99.99,9.99,0.0,936.41
2025-03-03 20:51:00+00:00,Temp_S_1_out,95.36,10.7,0.0,936.43
2025-03-03 20:51:00+00:00,Temp_N_2_out,79.93,10.9,0.0,938.09
2025-03-03 20:51:00+00:00,Temp_S_2_out,87.64,10.65,0.0,937.04
2025-03-03 20:51:00+00:00,Temp_N_2_in,86.54,10.84,0.0,937.2
2025-03-03 20:51:00+00:00,Temp_N_3_in,90.69,10.75,0.0,937.12
2025-03-03 20:51:00+00:00,Rad_N_3_in,99.99,9.57,0.0,934.35
2025-03-03 20:51:00+00:00,Temp_S_3_out,99.99,10.74,0.0,936.85
2025-03-03 20:51:00+00:00,Rad_N_1_out,99.99,9.97,0.0,936.3
2025-03-03 20:51:00+00:00,Rad_S_3_in,99.99,9.65,0.0,937.56
2025-03-03 20:51:00+00:00,Temp_N_1_in,90.97,10.82,727.68,936.42
2025-03-03 20:51:00+00:00,Temp_S_3_in,90.12,10.82,0.0,936.94
2025-03-03 20:51:00+00:00,Temp_N_3_out,84.12,10.65,0.0,937.42
2025-03-03 20:51:00+00:00,Rad_S_2_in,97.55,9.84,0.0,937.19
2025-03-03 20:51:00+00:00,Rad_S_3_out,99.99,9.69,0.0,937.42
2025-03-03 20:54:00+00:00,Temp_N_3_out,84.6,10.65,0.0,937.39
2025-03-03 20:54:00+00:00,Rad_S_3_in,99.99,9.73,0.0,937.46
2025-03-03 20:54:00+00:00,Rad_N_1_out,99.99,9.99,0.0,936.3
2025-03-03 20:54:00+00:00,Temp_S_1_out,95.64,10.7,0.0,936.36
2025-03-03 20:54:00+00:00,Rad_S_3_out,99.99,9.69,0.0,937.41
2025-03-03 20:54:00+00:00,Temp_N_2_out,80.21,10.85,0.0,937.99
2025-03-03 20:54:00+00:00,Rad_N_3_in,99.99,9.65,0.0,934.25
2025-03-03 20:54:00+00:00,Temp_S_2_out,87.93,10.65,0.0,936.92
2025-03-03 20:54:00+00:00,Temp_S_3_in,90.5,10.8,0.0,937.01
2025-03-03 20:54:00+00:00,Temp_N_1_in,91.36,10.79,727.68,936.49
2025-03-03 20:54:00+00:00,Rad_S_1_in,15.22,9.33,0.0,936.66
2025-03-03 20:54:00+00:00,Temp_S_3_out,99.99,10.68,0.0,936.67
2025-03-03 20:54:00+00:00,Rad_S_2_in,97.65,9.86,0.0,937.11
2025-03-03 20:54:00+00:00,Temp_N_3_in,91.17,10.71,0.0,937.1
2025-03-03 20:54:00+00:00,Temp_N_2_in,87.55,10.77,0.0,937.34
2025-03-03 20:57:00+00:00,Temp_N_2_in,87.55,10.76,0.0,937.26
2025-03-03 20:57:00+00:00,Rad_N_3_in,99.99,9.72,0.0,934.39
2025-03-03 20:57:00+00:00,Temp_N_2_out,80.21,10.85,0.0,938.04
2025-03-03 20:57:00+00:00,Temp_S_1_out,96.03,10.69,0.0,936.36
2025-03-03 20:57:00+00:00,Rad_S_3_out,99.99,9.66,0.0,937.34
2025-03-03 20:57:00+00:00,Temp_S_3_in,90.22,10.8,0.0,936.92
2025-03-03 20:57:00+00:00,Rad_S_1_in,16.36,9.35,0.0,936.63
2025-03-03 20:57:00+00:00,Rad_N_1_out,99.99,9.97,0.0,936.3
2025-03-03 20:57:00+00:00,Temp_N_3_out,84.5,10.64,0.0,937.47
2025-03-03 20:57:00+00:00,Rad_S_3_in,99.99,9.73,0.0,937.56
2025-03-03 20:57:00+00:00,Temp_S_2_out,87.74,10.65,0.0,936.92
2025-03-03 20:57:00+00:00,Rad_S_2_in,97.74,9.84,0.0,937.15
2025-03-03 20:57:00+00:00,Temp_N_3_in,91.65,10.72,0.0,937.07
2025-03-03 20:57:00+00:00,Temp_N_1_in,91.07,10.79,727.68,936.47
2025-03-03 20:57:00+00:00,Temp_S_3_out,99.99,10.68,0.0,936.77
2025-03-03 21:00:00+00:00,Temp_N_2_in,87.68,10.78,0.0,937.25
2025-03-03 21:00:00+00:00,Temp_N_3_out,84.5,10.65,0.0,937.34
2025-03-03 21:00:00+00:00,Temp_N_2_out,80.31,10.88,0.0,938.04
2025-03-03 21:00:00+00:00,Temp_N_3_in,91.26,10.79,0.0,937.04
2025-03-03 21:00:00+00:00,Rad_N_1_out,99.99,9.99,0.0,936.28
2025-03-03 21:00:00+00:00,Rad_S_3_in,99.99,9.75,0.0,937.48
2025-03-03 21:00:00+00:00,Temp_S_3_in,90.31,10.83,0.0,937.01
2025-03-03 21:00:00+00:00,Rad_S_2_in,97.83,9.86,0.0,937.12
2025-03-03 21:00:00+00:00,Temp_S_1_out,95.74,10.7,0.0,936.38
2025-03-03 21:00:00+00:00,Temp_S_3_out,99.99,10.69,0.0,936.72
2025-03-03 21:00:00+00:00,Temp_S_2_out,88.03,10.7,0.0,936.99
2025-03-03 21:00:00+00:00,Rad_S_3_out,99.99,9.71,0.0,937.44
2025-03-03 21:00:00+00:00,Rad_N_3_in,99.99,9.68,0.0,934.36
2025-03-03 21:00:00+00:00,Temp_N_1_in,91.17,10.79,727.68,936.47
2025-03-03 21:00:00+00:00,Rad_S_1_in,16.84,9.36,0.0,936.61
2025-03-03 21:03:00+00:00,Rad_S_3_in,99.99,9.77,0.0,937.48
2025-03-03 21:03:00+00:00,Rad_N_1_out,99.99,10.02,0.0,936.27
2025-03-03 21:03:00+00:00,Temp_S_3_out,99.99,10.77,0.0,936.8
2025-03-03 21:03:00+00:00,Rad_N_3_in,99.99,9.71,0.0,934.42
2025-03-03 21:03:00+00:00,Temp_N_2_out,80.12,10.95,0.0,937.97
2025-03-03 21:03:00+00:00,Temp_S_1_out,96.03,10.73,0.0,936.38
2025-03-03 21:03:00+00:00,Temp_N_3_in,90.97,10.87,0.0,937.1
2025-03-03 21:03:00+00:00,Rad_S_3_out,99.99,9.76,0.0,937.41
2025-03-03 21:03:00+00:00,Temp_S_2_out,87.83,10.77,0.0,936.93
2025-03-03 21:03:00+00:00,Rad_S_1_in,17.22,9.35,0.0,936.56
2025-03-03 21:03:00+00:00,Temp_S_3_in,90.31,10.9,0.0,936.97
2025-03-03 21:03:00+00:00,Temp_N_2_in,87.21,10.86,0.0,937.33
2025-03-03 21:03:00+00:00,Rad_S_2_in,97.83,9.92,0.0,937.1
2025-03-03 21:03:00+00:00,Temp_N_1_in,91.17,10.83,727.68,936.46
2025-03-03 21:03:00+00:00,Temp_N_3_out,84.31,10.72,0.0,937.22
2025-03-03 21:06:00+00:00,Rad_N_3_in,99.99,9.75,0.0,934.3
2025-03-03 21:06:00+00:00,Rad_S_3_in,99.99,9.79,0.0,937.4
2025-03-03 21:06:00+00:00,Rad_N_1_out,99.99,10.05,0.0,936.24
2025-03-03 21:06:00+00:00,Temp_N_3_in,90.88,10.89,0.0,936.98
2025-03-03 21:06:00+00:00,Temp_N_1_in,91.26,10.9,727.68,936.41
2025-03-03 21:06:00+00:00,Temp_S_1_out,96.03,10.82,0.0,936.35
2025-03-03 21:06:00+00:00,Temp_N_2_in,87.21,10.92,0.0,937.25
2025-03-03 21:06:00+00:00,Rad_S_3_out,99.99,9.84,0.0,937.31
2025-03-03 21:06:00+00:00,Temp_N_3_out,84.31,10.77,0.0,937.24
2025-03-03 21:06:00+00:00,Temp_S_3_in,90.22,10.94,0.0,936.91
2025-03-03 21:06:00+00:00,Rad_S_1_in,16.55,9.39,0.0,936.48
2025-03-03 21:06:00+00:00,Temp_N_2_out,80.21,11.01,0.0,937.96
2025-03-03 21:06:00+00:00,Rad_S_2_in,97.83,9.98,0.0,937.02
2025-03-03 21:06:00+00:00,Temp_S_3_out,99.99,10.82,0.0,936.7
2025-03-03 21:06:00+00:00,Temp_S_2_out,87.74,10.82,0.0,936.93
2025-03-03 21:09:00+00:00,Rad_S_3_out,99.99,9.85,0.0,937.36
2025-03-03 21:09:00+00:00,Rad_N_3_in,99.99,9.76,0.0,934.41
2025-03-03 21:09:00+00:00,Rad_S_3_in,99.99,9.81,0.0,937.46
2025-03-03 21:09:00+00:00,Temp_S_3_in,89.93,10.94,0.0,936.99
2025-03-03 21:09:00+00:00,Rad_S_2_in,97.83,9.99,0.0,937.02
2025-03-03 21:09:00+00:00,Rad_S_1_in,16.08,9.36,0.0,936.63
2025-03-03 21:09:00+00:00,Temp_N_3_out,84.31,10.79,0.0,937.37
2025-03-03 21:09:00+00:00,Temp_S_2_out,87.55,10.8,0.0,936.93
2025-03-03 21:09:00+00:00,Temp_N_2_out,80.02,11.01,0.0,937.95
2025-03-03 21:09:00+00:00,Temp_N_1_in,91.17,10.91,727.68,936.41
2025-03-03 21:09:00+00:00,Temp_S_3_out,99.99,10.8,0.0,936.77
2025-03-03 21:09:00+00:00,Temp_N_2_in,87.12,10.91,0.0,937.25
2025-03-03 21:09:00+00:00,Temp_S_1_out,95.84,10.82,0.0,936.36
2025-03-03 21:09:00+00:00,Temp_N_3_in,90.69,10.89,0.0,937.04
2025-03-03 21:09:00+00:00,Rad_N_1_out,99.99,10.06,0.0,936.27
2025-03-03 21:12:00+00:00,Temp_S_1_out,95.64,10.76,0.0,936.33
2025-03-03 21:12:00+00:00,Temp_N_1_in,90.97,10.85,727.68,936.51
2025-03-03 21:12:00+00:00,Temp_N_3_in,90.78,10.82,0.0,937.04
2025-03-03 21:12:00+00:00,Temp_S_2_out,87.64,10.73,0.0,936.91
2025-03-03 21:12:00+00:00,Rad_N_1_out,99.99,9.99,0.0,936.24
2025-03-03 21:12:00+00:00,Rad_N_3_in,99.99,9.72,0.0,934.41
2025-03-03 21:12:00+00:00,Rad_S_1_in,15.79,9.31,0.0,936.53
2025-03-03 21:12:00+00:00,Rad_S_3_in,99.99,9.75,0.0,937.4
2025-03-03 21:12:00+00:00,Temp_S_3_out,99.99,10.75,0.0,936.67
2025-03-03 21:12:00+00:00,Rad_S_2_in,97.65,9.97,0.0,937.1
2025-03-03 21:12:00+00:00,Temp_N_2_out,79.93,10.93,0.0,938.0
2025-03-03 21:12:00+00:00,Temp_N_2_in,86.92,10.89,0.0,937.2
2025-03-03 21:12:00+00:00,Temp_N_3_out,84.12,10.73,0.0,937.32
2025-03-03 21:12:00+00:00,Rad_S_3_out,99.99,9.82,0.0,937.39
2025-03-03 21:12:00+00:00,Temp_S_3_in,89.74,10.9,0.0,936.91
2025-03-03 21:15:00+00:00,Temp_N_1_in,91.46,10.73,727.68,936.44
2025-03-03 21:15:00+00:00,Rad_S_2_in,97.65,9.92,0.0,937.07
2025-03-03 21:15:00+00:00,Rad_N_1_out,99.99,9.94,0.0,936.24
2025-03-03 21:15:00+00:00,Temp_S_1_out,96.22,10.67,0.0,936.28
2025-03-03 21:15:00+00:00,Temp_N_3_in,91.17,10.72,0.0,936.99
2025-03-03 21:15:00+00:00,Temp_S_2_out,87.83,10.69,0.0,936.84
2025-03-03 21:15:00+00:00,Temp_N_3_out,84.31,10.67,0.0,937.27
2025-03-03 21:15:00+00:00,Temp_N_2_out,80.4,10.85,0.0,938.0
2025-03-03 21:15:00+00:00,Temp_S_3_out,99.99,10.69,0.0,936.75
2025-03-03 21:15:00+00:00,Temp_S_3_in,90.22,10.83,0.0,936.79
2025-03-03 21:15:00+00:00,Rad_S_3_out,99.99,9.8,0.0,937.39
2025-03-03 21:15:00+00:00,Temp_N_2_in,87.02,10.82,0.0,937.25
2025-03-03 21:15:00+00:00,Rad_S_1_in,14.94,9.28,0.0,936.45
2025-03-03 21:15:00+00:00,Rad_N_3_in,99.99,9.68,0.0,934.5
2025-03-03 21:15:00+00:00,Rad_S_3_in,99.99,9.73,0.0,937.46
2025-03-03 21:18:00+00:00,Rad_S_2_in,97.83,9.86,0.0,936.83
2025-03-03 21:18:00+00:00,Temp_S_2_out,88.12,10.57,0.0,936.77
2025-03-03 21:18:00+00:00,Rad_S_1_in,13.89,9.28,0.0,936.4
2025-03-03 21:18:00+00:00,Temp_N_2_in,87.55,10.7,0.0,937.14
2025-03-03 21:18:00+00:00,Temp_S_3_out,99.99,10.59,0.0,936.59
2025-03-03 21:18:00+00:00,Rad_S_3_in,99.99,9.7,0.0,937.33
2025-03-03 21:18:00+00:00,Temp_N_1_in,91.83,10.62,727.68,936.3
2025-03-03 21:18:00+00:00,Temp_N_2_out,80.59,10.73,0.0,937.97
2025-03-03 21:18:00+00:00,Temp_S_1_out,96.69,10.57,0.0,936.26
2025-03-03 21:18:00+00:00,Rad_N_1_out,99.99,9.87,0.0,936.12
2025-03-03 21:18:00+00:00,Rad_N_3_in,99.99,9.65,0.0,934.32
2025-03-03 21:18:00+00:00,Temp_N_3_out,84.6,10.57,0.0,937.12
2025-03-03 21:18:00+00:00,Temp_S_3_in,90.69,10.73,0.0,936.8
2025-03-03 21:18:00+00:00,Temp_N_3_in,92.12,10.56,0.0,936.86
2025-03-03 21:18:00+00:00,Rad_S_3_out,99.99,9.71,0.0,937.22
2025-03-03 21:21:00+00:00,Temp_N_3_in,92.98,10.5,0.0,936.87
2025-03-03 21:21:00+00:00,Rad_S_3_out,99.99,9.63,0.0,937.22
2025-03-03 21:21:00+00:00,Temp_N_3_out,84.74,10.46,0.0,937.2
2025-03-03 21:21:00+00:00,Rad_S_2_in,97.93,9.8,0.0,936.91
2025-03-03 21:21:00+00:00,Temp_S_3_in,90.88,10.61,0.0,936.81
2025-03-03 21:21:00+00:00,Rad_S_1_in,13.8,9.23,0.0,936.4
2025-03-03 21:21:00+00:00,Temp_N_2_in,87.93,10.59,0.0,937.1
2025-03-03 21:21:00+00:00,Temp_N_2_out,80.78,10.63,0.0,937.81
2025-03-03 21:21:00+00:00,Temp_S_2_out,88.26,10.46,0.0,936.77
2025-03-03 21:21:00+00:00,Rad_N_1_out,99.99,9.81,0.0,936.12
2025-03-03 21:21:00+00:00,Temp_S_3_out,99.99,10.49,0.0,936.54
2025-03-03 21:21:00+00:00,Rad_N_3_in,99.99,9.6,0.0,934.33
2025-03-03 21:21:00+00:00,Temp_N_1_in,91.93,10.55,727.68,936.25
2025-03-03 21:21:00+00:00,Rad_S_3_in,99.99,9.63,0.0,937.28
2025-03-03 21:21:00+00:00,Temp_S_1_out,96.83,10.46,0.0,936.21
2025-03-03 21:24:00+00:00,Temp_N_1_in,91.93,10.55,727.68,936.31
2025-03-03 21:24:00+00:00,Temp_S_1_out,97.79,10.47,0.0,936.21
2025-03-03 21:24:00+00:00,Temp_S_3_out,99.99,10.46,0.0,936.59
2025-03-03 21:24:00+00:00,Temp_N_3_in,92.98,10.5,0.0,936.89
2025-03-03 21:24:00+00:00,Temp_N_2_out,81.45,10.65,0.0,937.82
2025-03-03 21:24:00+00:00,Rad_S_2_in,98.12,9.79,0.0,936.96
2025-03-03 21:24:00+00:00,Rad_S_1_in,11.51,9.26,0.0,936.43
2025-03-03 21:24:00+00:00,Rad_N_1_out,99.99,9.85,0.0,936.15
2025-03-03 21:24:00+00:00,Temp_S_3_in,91.65,10.58,0.0,936.75
2025-03-03 21:24:00+00:00,Temp_N_2_in,88.69,10.53,0.0,937.12
2025-03-03 21:24:00+00:00,Rad_N_3_in,99.99,9.63,0.0,934.25
2025-03-03 21:24:00+00:00,Temp_S_2_out,88.84,10.43,0.0,936.82
2025-03-03 21:24:00+00:00,Rad_S_3_out,99.99,9.62,0.0,937.27
2025-03-03 21:24:00+00:00,Temp_N_3_out,85.55,10.5,0.0,937.2
2025-03-03 21:24:00+00:00,Rad_S_3_in,99.99,9.59,0.0,937.3
2025-03-03 21:27:00+00:00,Rad_S_3_out,99.99,9.65,0.0,937.24
2025-03-03 21:27:00+00:00,Temp_N_1_in,92.6,10.65,727.68,936.27
2025-03-03 21:27:00+00:00,Temp_N_2_out,81.54,10.73,0.0,937.88
2025-03-03 21:27:00+00:00,Rad_S_2_in,98.4,9.84,0.0,936.99
2025-03-03 21:27:00+00:00,Temp_N_2_in,88.59,10.71,0.0,937.1
2025-03-03 21:27:00+00:00,Rad_N_1_out,99.99,9.9,0.0,936.15
2025-03-03 21:27:00+00:00,Rad_N_3_in,99.99,9.72,0.0,934.26
2025-03-03 21:27:00+00:00,Temp_S_2_out,89.07,10.54,0.0,936.92
2025-03-03 21:27:00+00:00,Temp_N_3_in,92.79,10.64,0.0,936.91
2025-03-03 21:27:00+00:00,Temp_S_3_in,91.36,10.73,0.0,936.8
2025-03-03 21:27:00+00:00,Temp_S_3_out,99.99,10.5,0.0,936.64
2025-03-03 21:27:00+00:00,Rad_S_1_in,11.23,9.28,0.0,936.48
2025-03-03 21:27:00+00:00,Rad_S_3_in,99.99,9.64,0.0,937.33
2025-03-03 21:27:00+00:00,Temp_S_1_out,97.93,10.55,0.0,936.18
2025-03-03 21:27:00+00:00,Temp_N_3_out,85.26,10.58,0.0,937.23
2025-03-03 21:30:00+00:00,Temp_S_3_in,90.69,10.8,0.0,936.87
2025-03-03 21:30:00+00:00,Rad_S_2_in,98.4,9.89,0.0,936.93
2025-03-03 21:30:00+00:00,Rad_S_1_in,11.98,9.28,0.0,936.45
2025-03-03 21:30:00+00:00,Temp_N_1_in,91.93,10.73,727.68,936.37
2025-03-03 21:30:00+00:00,Rad_N_1_out,99.99,9.92,0.0,936.25
2025-03-03 21:30:00+00:00,Temp_S_2_out,88.5,10.62,0.0,936.79
2025-03-03 21:30:00+00:00,Rad_S_3_out,99.99,9.72,0.0,937.27
2025-03-03 21:30:00+00:00,Rad_N_3_in,99.99,9.75,0.0,934.31
2025-03-03 21:30:00+00:00,Temp_S_3_out,99.99,10.65,0.0,936.62
2025-03-03 21:30:00+00:00,Temp_S_1_out,97.27,10.64,0.0,936.25
2025-03-03 21:30:00+00:00,Temp_N_2_out,80.97,10.81,0.0,937.87
2025-03-03 21:30:00+00:00,Temp_N_2_in,87.97,10.78,0.0,937.23
2025-03-03 21:30:00+00:00,Temp_N_3_in,91.55,10.77,0.0,936.93
2025-03-03 21:30:00+00:00,Rad_S_3_in,99.99,9.71,0.0,937.35
2025-03-03 21:30:00+00:00,Temp_N_3_out,84.79,10.64,0.0,937.24
2025-03-03 21:33:00+00:00,Rad_S_3_in,99.99,9.71,0.0,937.38
2025-03-03 21:33:00+00:00,Temp_S_3_out,99.99,10.69,0.0,936.64
2025-03-03 21:33:00+00:00,Temp_N_2_out,80.59,10.85,0.0,937.9
2025-03-03 21:33:00+00:00,Rad_N_1_out,99.99,9.94,0.0,936.17
2025-03-03 21:33:00+00:00,Temp_S_3_in,90.31,10.85,0.0,936.81
2025-03-03 21:33:00+00:00,Temp_N_1_in,91.55,10.79,727.68,936.29
2025-03-03 21:33:00+00:00,Rad_S_2_in,98.12,9.91,0.0,937.04
2025-03-03 21:33:00+00:00,Temp_S_1_out,96.98,10.7,0.0,936.28
2025-03-03 21:33:00+00:00,Temp_N_3_out,84.5,10.67,0.0,937.24
2025-03-03 21:33:00+00:00,Rad_N_3_in,99.99,9.71,0.0,934.31
2025-03-03 21:33:00+00:00,Rad_S_3_out,99.99,9.75,0.0,937.26
2025-03-03 21:33:00+00:00,Temp_S_2_out,88.12,10.7,0.0,936.86
2025-03-03 21:33:00+00:00,Temp_N_3_in,91.07,10.8,0.0,936.91
2025-03-03 21:33:00+00:00,Temp_N_2_in,87.5,10.84,0.0,937.17
2025-03-03 21:33:00+00:00,Rad_S_1_in,11.89,9.26,0.0,936.48
2025-03-03 21:36:00+00:00,Rad_S_1_in,12.93,9.25,0.0,936.43
2025-03-03 21:36:00+00:00,Temp_N_1_in,91.07,10.8,727.68,936.29
2025-03-03 21:36:00+00:00,Rad_N_1_out,99.99,9.97,0.0,936.25
2025-03-03 21:36:00+00:00,Rad_S_3_in,99.99,9.7,0.0,937.33
2025-03-03 21:36:00+00:00,Rad_S_3_out,99.99,9.75,0.0,937.29
2025-03-03 21:36:00+00:00,Rad_N_3_in,99.99,9.71,0.0,934.5
2025-03-03 21:36:00+00:00,Temp_S_3_out,99.99,10.71,0.0,936.64
2025-03-03 21:36:00+00:00,Temp_N_2_in,87.21,10.84,0.0,937.14
2025-03-03 21:36:00+00:00,Temp_N_3_in,90.78,10.79,0.0,936.93
2025-03-03 21:36:00+00:00,Temp_S_1_out,96.41,10.72,0.0,936.28
2025-03-03 21:36:00+00:00,Temp_N_3_out,84.21,10.69,0.0,937.19
2025-03-03 21:36:00+00:00,Rad_S_2_in,97.93,9.91,0.0,936.99
2025-03-03 21:36:00+00:00,Temp_S_3_in,89.93,10.83,0.0,936.81
2025-03-03 21:36:00+00:00,Temp_N_2_out,80.21,10.88,0.0,937.9
2025-03-03 21:36:00+00:00,Temp_S_2_out,87.45,10.72,0.0,936.86
2025-03-03 21:39:00+00:00,Rad_S_2_in,98.02,9.91,0.0,936.88
2025-03-03 21:39:00+00:00,Temp_S_1_out,96.31,10.72,0.0,936.28
2025-03-03 21:39:00+00:00,Rad_S_1_in,12.84,9.23,0.0,936.53
2025-03-03 21:39:00+00:00,Temp_N_1_in,91.17,10.82,727.68,936.32
2025-03-03 21:39:00+00:00,Rad_N_1_out,99.99,9.95,0.0,936.19
2025-03-03 21:39:00+00:00,Rad_S_3_in,99.99,9.68,0.0,937.33
2025-03-03 21:39:00+00:00,Temp_N_3_out,84.4,10.65,0.0,937.19
2025-03-03 21:39:00+00:00,Temp_N_3_in,90.97,10.75,0.0,936.94
2025-03-03 21:39:00+00:00,Temp_N_2_out,80.4,10.85,0.0,937.9
2025-03-03 21:39:00+00:00,Temp_N_2_in,87.31,10.82,0.0,937.14
2025-03-03 21:39:00+00:00,Rad_S_3_out,99.99,9.76,0.0,937.29
2025-03-03 21:39:00+00:00,Temp_S_2_out,87.74,10.69,0.0,936.83
2025-03-03 21:39:00+00:00,Temp_S_3_out,99.99,10.68,0.0,936.67
2025-03-03 21:39:00+00:00,Temp_S_3_in,90.12,10.83,0.0,936.84
2025-03-03 21:39:00+00:00,Rad_N_3_in,99.99,9.67,0.0,934.4
2025-03-03 21:42:00+00:00,Temp_N_1_in,91.36,10.79,727.68,936.24
2025-03-03 21:42:00+00:00,Rad_S_2_in,98.02,9.89,0.0,936.85
2025-03-03 21:42:00+00:00,Rad_S_1_in,11.79,9.25,0.0,936.38
2025-03-03 21:42:00+00:00,Temp_S_3_in,90.22,10.79,0.0,936.84
2025-03-03 21:42:00+00:00,Temp_N_3_in,91.26,10.67,0.0,936.94
2025-03-03 21:42:00+00:00,Temp_S_2_out,87.64,10.62,0.0,936.81
2025-03-03 21:42:00+00:00,Temp_N_2_in,87.45,10.76,0.0,937.12
2025-03-03 21:42:00+00:00,Rad_S_3_in,99.99,9.7,0.0,937.33
2025-03-03 21:42:00+00:00,Rad_N_1_out,99.99,9.95,0.0,936.11
2025-03-03 21:42:00+00:00,Rad_S_3_out,99.99,9.75,0.0,937.19
2025-03-03 21:42:00+00:00,Temp_S_3_out,99.99,10.62,0.0,936.59
2025-03-03 21:42:00+00:00,Temp_N_2_out,80.21,10.8,0.0,937.86
2025-03-03 21:42:00+00:00,Temp_S_1_out,96.5,10.7,0.0,936.23
2025-03-03 21:42:00+00:00,Rad_N_3_in,99.99,9.64,0.0,934.38
2025-03-03 21:42:00+00:00,Temp_N_3_out,84.5,10.59,0.0,937.15
2025-03-03 21:45:00+00:00,Temp_N_3_in,91.36,10.59,0.0,936.86
2025-03-03 21:45:00+00:00,Temp_S_3_out,99.99,10.54,0.0,936.57
2025-03-03 21:45:00+00:00,Temp_S_1_out,96.22,10.62,0.0,936.23
2025-03-03 21:45:00+00:00,Temp_S_2_out,87.64,10.52,0.0,936.76
2025-03-03 21:45:00+00:00,Rad_S_3_in,99.99,9.67,0.0,937.35
2025-03-03 21:45:00+00:00,Temp_N_3_out,84.21,10.52,0.0,937.21
2025-03-03 21:45:00+00:00,Temp_N_1_in,91.07,10.7,727.68,936.3
2025-03-03 21:45:00+00:00,Rad_S_2_in,97.74,9.84,0.0,937.03
2025-03-03 21:45:00+00:00,Rad_N_3_in,99.99,9.64,0.0,934.46
2025-03-03 21:45:00+00:00,Temp_N_2_in,87.26,10.67,0.0,937.26
2025-03-03 21:45:00+00:00,Rad_N_1_out,99.99,9.9,0.0,936.22
2025-03-03 21:45:00+00:00,Temp_N_2_out,80.21,10.8,0.0,937.85
2025-03-03 21:45:00+00:00,Temp_S_3_in,90.12,10.69,0.0,936.82
2025-03-03 21:45:00+00:00,Rad_S_1_in,12.93,9.25,0.0,936.35
2025-03-03 21:45:00+00:00,Rad_S_3_out,99.99,9.68,0.0,937.15
